model,category,brand,n_test,scorable,n_train,mean_test_units,pooled_wmape,percat_wmape,delta_wmape,pooled_mape,percat_mape,delta_mape
LightGBM,CSD,HAWAI,7,True,26,120.71190000000001,36.582960705007594,46.23287976672318,-9.649919061715586,41.099034644230805,45.31938350477436,-4.220348860543552
LightGBM,CSD,INDI & CO,7,False,26,0.42857142857142855,258.4720463510687,437.84932472327745,-179.37727837220876,55467975647.36763,59182608293.59889,-3714632646.231262
LightGBM,CSD,JARRITOS,7,True,26,13988.22678571429,55.95962614276928,36.189151423067926,19.770474719701355,56.22588379364556,38.16734997669918,18.05853381694638
LightGBM,CSD,JOLLY,7,True,26,452330.5774428571,39.8751979541209,26.580734695610154,13.294463258510746,51.048335719951446,28.991179495879436,22.05715622407201
LightGBM,CSD,KIMURA,7,False,26,0.0,1629785668801.303,1043263098857.02,586522569944.283,232826524114.47186,149037585551.00287,83788938563.469
LightGBM,CSD,KINLEY,7,True,26,2530.6313428571425,26.91606195159081,13.410582150692887,13.505479800897922,26.039891431006872,12.528828097553765,13.511063333453107
LightGBM,CSD,LE TRIBUTE,7,True,26,63.28571428571429,34.86490121782501,44.422047757030114,-9.557146539205107,47.16349768449101,46.6590496003095,0.5044480841815115
LightGBM,CSD,LE VILLAGE,7,True,26,18413.85714285715,50.870216086364394,64.58877756598447,-13.718561479620078,56.60367881078583,76.0103378648627,-19.406659054076876
LightGBM,CSD,LEMONAID,7,True,26,61.857142857142854,161.4361690873974,121.6584995376047,39.77766954979269,253.0040344691506,173.96963432589192,79.0344001432587
LightGBM,CSD,LORINA,7,False,26,0.0,1497600288874.6458,1929289587602.4792,-431689298727.8335,213942898410.66364,275612798228.9257,-61669899818.262085
LightGBM,CSD,LØGISMOSE,7,True,26,9705.0,15.677604270421355,22.320460050417406,-6.642855779996051,16.72703050479013,21.13471869896353,-4.407688194173399
LightGBM,CSD,MACARN,7,True,26,7.571428571428571,77.35994153668086,73.4679850200806,3.89195651660026,166.35549521993408,195.46665176518243,-29.11115654524835
LightGBM,CSD,MG TONICA,7,False,26,0.0,2899294710136.7554,108537565633.99849,2790757144502.757,414184958590.965,15505366519.142645,398679592071.8224
LightGBM,CSD,MILKIS,7,True,26,23.428571428571427,55.95367195988388,50.77811062865788,5.175561331226,50.940696162188395,60.79902482562037,-9.858328663431976
LightGBM,CSD,MIRINDA,7,True,26,26601.782985714282,18.570470775452772,26.158163588573935,-7.587692813121162,20.254902689885952,28.259025700505795,-8.004123010619843
LightGBM,CSD,MOUNTAIN DEW.,7,True,26,17009.456057142856,33.8073353446484,44.27277476359179,-10.46543941894339,39.16543072160752,48.55238293473591,-9.386952213128389
LightGBM,CSD,NATUR FRISK,7,True,26,514.5602714285715,21.96247045802715,31.691208341733716,-9.728737883706568,24.65460138668189,33.433622285411566,-8.779020898729677
LightGBM,CSD,NICOLAS VAHE,7,False,26,2.5714285714285716,84.53134222179453,121.39699317759522,-36.86565095580069,58479056928.0048,81173263490.7767,-22694206562.771904
LightGBM,CSD,NIKOLINE,7,True,26,405.5571428571428,36.11575551563941,41.70229989960275,-5.586544383963343,43.30462562922514,47.08350078255663,-3.7788751533314837
LightGBM,CSD,NODA,7,True,26,94340.47169999997,33.1963107774586,40.30865349970995,-7.1123427222513484,32.50470818279057,40.883462351262885,-8.378754168472312
LightGBM,CSD,NORNIR,7,True,26,187984.00000000003,60.23942918121621,48.92540809594997,11.31402108526624,64.95881778126838,49.569072698661884,15.389745082606495
LightGBM,CSD,OLD JAMAICA,7,False,26,3.6462285714285714,99.1212739537934,175.17827817446366,-76.05700422067025,69541875615.72742,201554716100.80975,-132012840485.08234
LightGBM,CSD,ORANGINA,7,True,26,6495.892114285713,81.96045243984196,71.90697701510793,10.053475424734032,80.93498180134222,74.59666331511026,6.338318486231955
LightGBM,CSD,PACHA,7,True,26,114.57142857142857,69.52491580652281,80.23535310394378,-10.710437297420967,88.63036138447191,102.88440857327485,-14.254047188802943
LightGBM,CSD,PEPSI,7,True,26,4126597.0140142874,12.178340553110182,12.964550504076152,-0.7862099509659704,11.431351405285879,12.656613600338826,-1.225262195052947
LightGBM,CSD,PUNCH! CLUB,7,True,26,63.71428571428571,71.1689818825897,38.75453501344819,32.414446869141514,101.2794863789045,59.446028164129174,41.83345821477532
LightGBM,CSD,QDOL,7,True,26,301.65532857142864,73.68226525681604,192.04839726010812,-118.36613200329208,80.5802967084233,179.00847972954233,-98.42818302111903
LightGBM,CSD,REINE DES LIMONADES,7,True,26,6976.714285714287,22.263391473512943,27.468893674449742,-5.205502200936799,26.334671870323806,25.548732323491492,0.7859395468323136
LightGBM,CSD,RUBICON,7,True,26,85.57142857142856,51.62639743088139,27.38759542223687,24.23880200864452,60.93921923210216,28.24577018363921,32.69344904846295
LightGBM,CSD,RYNKEBY,7,True,26,105246.83498571429,20.22361681980082,11.000400584036424,9.223216235764397,20.24353503583684,11.571689615885948,8.671845419950891
LightGBM,CSD,SALTUM,7,True,26,4405.024957142856,40.105365848016675,29.832020256370985,10.27334559164569,39.63105214164487,31.01853464284718,8.612517498797693
LightGBM,CSD,SAN BENEDETTO,7,True,26,42.57142857142857,120.0920419884874,115.25083913619613,4.841202852291261,162.16019978973378,278.5780427844966,-116.4178429947628
LightGBM,CSD,SAN PELLEGRINO,7,True,26,213759.64377142847,29.380344945258102,17.817860227606136,11.562484717651966,29.993750469485143,21.090027807437583,8.90372266204756
LightGBM,CSD,SCHWEPPES,7,True,26,340999.6399857142,37.15288805753796,26.770278058510115,10.382609999027842,38.300987118409644,28.145952659998112,10.155034458411532
LightGBM,CSD,SFC,7,True,26,1139.571428571429,69.85187320795883,67.46563272053993,2.3862404874189025,83.44152315907937,85.6461294658886,-2.2046063068092394
LightGBM,CSD,SIRMA,7,True,26,677.2857142857143,24.61996017760232,33.97771702581508,-9.357756848212762,24.63845658811281,32.32023401321296,-7.681777425100151
LightGBM,CSD,SPRITE,7,True,26,88443.69415714286,27.774089887879665,16.76767236837347,11.006417519506194,26.96297954504138,15.943565339988039,11.019414205053343
LightGBM,CSD,THE LONDON ESSENCE,7,False,26,0.2857142857142857,296.168334123855,1362.4575298685502,-1066.2891957446952,56414027693.531586,374138536382.027,-317724508688.49536
LightGBM,CSD,THE PERFECT MIXER,7,True,26,1163.5714285714287,39.69080584026044,27.662009194839065,12.028796645421373,54.96591491116144,65.58643078141317,-10.62051587025173
LightGBM,CSD,THOMAS HENRY,7,True,26,18415.428571428572,24.855829117397672,31.22339013313446,-6.367561015736786,27.58843505006184,29.968973079432132,-2.3805380293702925
LightGBM,CSD,THOR,7,True,26,4529.260671428572,98.12993569712165,76.57147868281938,21.558457014302277,386.7433541998432,141.58016363319976,245.16319056664346
LightGBM,CSD,THY,7,True,26,11528.370871428577,19.919540658308012,19.479492451867447,0.4400482064405651,21.578073650235577,19.032742969510842,2.545330680724735
LightGBM,CSD,TUBORG SQUASH,7,True,26,580383.6296285714,32.23069570301391,24.09525522388855,8.135440479125357,37.624277663307254,23.346029203093522,14.278248460213732
LightGBM,CSD,ULUDAG,7,True,26,64992.43151428574,60.97928086495897,63.442250068601155,-2.4629692036421815,53.65308795342257,61.45770063294671,-7.804612679524141
LightGBM,CSD,VESTFYN,7,False,26,13.714285714285714,263.575221910784,163.50764733634577,100.06757457443825,3291980688252.824,2136213574481.4434,1155767113771.3809
LightGBM,CSD,VIMTO,7,True,26,245.02772857142853,42.64264160830702,37.27559511035975,5.367046497947264,37.438042339442305,34.649440340674886,2.788601998767419
LightGBM,CSD,VOELKEL,7,True,26,12.714285714285712,49.91050407806806,80.13373562215146,-30.223231544083404,55.09197669321034,87.3895445142025,-32.29756782099216
LightGBM,CSD,WARHEADS,7,True,26,375.0237571428571,51.75938783309205,54.21824185094977,-2.4588540178577176,91.93946789512492,145.48616060850915,-53.54669271338423
LightGBM,CSD,ØKOBRUS,7,True,26,5309.142857142855,76.9740736740165,64.84715101945997,12.126922654556523,106.57684331129865,93.6008635818253,12.975979729473352
LightGBM,CSD,ØNDLINGS,7,False,26,0.0,158947255484.32138,94970418381.06242,63976837103.25896,22706750783.474483,13567202625.866062,9139548157.608421
LightGBM,CSD,ØRBÆK,7,True,26,2206.2411,46.19140550286485,29.104835379529685,17.086570123335168,53.543767032516755,33.796921716298684,19.74684531621807
LightGBM,CSD,ØVRIGE BRAND,7,True,26,2782.451342857143,36.45122199838228,16.055795810449126,20.395426187933154,34.55998392816405,16.248228274783227,18.311755653380825
LightGBM,danskvand,ACQUA PANNA,6,True,22,909.3333333333334,27.644071656096074,57.93836225195476,-30.294290595858683,51.007051960567665,110.71357069671733,-59.70651873614966
LightGBM,danskvand,ACTIVE 02,6,True,22,972.7078166666666,211.70248329274872,201.8974863378705,9.80499695487822,214.33619902121652,225.61576457866855,-11.279565557452031
LightGBM,danskvand,AQUA D'OR,6,True,22,245686.52035000012,42.03601206564132,36.27230860739146,5.763703458249864,43.000973704735834,35.58901203692217,7.411961667813664
LightGBM,danskvand,BLUE KELD,6,True,22,534927.5083666666,31.27113653791958,21.90776261003619,9.36337392788339,32.233465824024485,19.121914124299323,13.111551699725162
LightGBM,danskvand,CARLSBERG KURVAND,6,True,22,3846.8599999999988,65.24335371846686,28.9509266213266,36.29242709714026,70.549201090887,29.65395114566122,40.89524994522577
LightGBM,danskvand,DENICE,6,True,22,438.40584999999993,114.33239963871897,101.37928702541113,12.953112613307837,906.1187507253272,789.8781196999613,116.24063102536593
LightGBM,danskvand,EGEKILDE,6,True,22,273989.30255,34.52457855850531,31.94182337673073,2.58275518177458,30.567411722129577,35.1866079697795,-4.619196247649924
LightGBM,danskvand,EVIAN,6,True,22,5046.121483333333,36.88742151994409,22.762633248889518,14.124788271054573,29.078336452947372,20.179149969709638,8.899186483237735
LightGBM,danskvand,FEVER TREE,6,False,22,1.8333333333333337,80.20198618800282,117.8522675528626,-37.65028136485978,18401479622.803986,38813730736.51232,-20412251113.708336
LightGBM,danskvand,FIRST PRICE,6,True,22,495704.85834999994,38.215100111620174,25.719034449728873,12.4960656618913,34.58483581620126,21.12283387005491,13.462001946146351
LightGBM,danskvand,FREM,6,True,22,1549.5121833333333,36.53656431978051,47.318214202056495,-10.781649882275985,43.80937459259406,52.745850215073766,-8.936475622479705
LightGBM,danskvand,HANCOCK,6,True,22,13917.570599999997,39.54989994382734,30.409530526344476,9.140369417482866,40.39785124306527,31.122716933159193,9.275134309906075
LightGBM,danskvand,HARBOE,6,True,22,2729208.9954666663,12.50297776091061,22.557233634916113,-10.054255874005502,11.035811987269312,20.132673148858686,-9.096861161589374
LightGBM,danskvand,KILDEVÆLD,6,True,22,242630.04681666673,27.407184467900862,17.68321053376931,9.723973934131553,19.59939469280889,17.278238537354827,2.3211561554540623
LightGBM,danskvand,KIRVI,6,True,22,498.6666666666666,102.71465704117695,103.75175851008001,-1.0371014689030602,490.21058252504844,696.8308557142533,-206.62027318920485
LightGBM,danskvand,LIQUID DEATH,6,False,22,3.3333333333333335,224.00853005038363,788.1880633626945,-564.1795333123109,82059230804.62785,691172494831.3038,-609113264026.676
LightGBM,danskvand,NATUR FRISK,6,False,22,1.9999999999999998,97.97005425016111,130.9855941037935,-33.015539853632376,78618221825.31628,87162409757.35211,-8544187932.035828
LightGBM,danskvand,NERO,6,False,22,0.16666666666666666,1247.8047021723567,409.2092404495652,838.5954617227915,192074657276.12897,57791831055.001495,134282826221.12747
LightGBM,danskvand,OK PLUS,6,True,22,1196.6666666666672,115.27162537365537,171.96352033846458,-56.69189496480921,93.02463964926035,137.99483057736498,-44.97019092810463
LightGBM,danskvand,OTHER BRAND,6,False,22,0.0,140822623204.51962,5801195866268.894,-5660373243064.374,23470437200.753273,966865977711.4822,-943395540510.7289
LightGBM,danskvand,PERRIER,6,True,22,5237.503083333334,50.11496737489293,25.08479012935704,25.03017724553589,52.29356824889386,22.14678197111222,30.146786277781644
LightGBM,danskvand,RAMLOESA,6,False,22,0.0,193636078694.16342,2401713510346.7197,-2208077431652.556,32272679782.360573,400285585057.7866,-368012905275.426
LightGBM,danskvand,SALTUM,6,True,22,442.95576666666665,37.73919993664632,76.5620369606301,-38.82283702398377,42.24649388647162,90.74226914851836,-48.49577526204674
LightGBM,danskvand,SAN BENEDETTO,6,True,22,1615.69655,15.998864215192695,49.664503136630245,-33.66563892143755,14.75668595964602,58.1283344228413,-43.37164846319528
LightGBM,danskvand,SAN PELLEGRINO,6,True,22,138942.9246,18.047173560479944,11.237384855213985,6.809788705265959,18.41304980850618,9.95304999861314,8.45999980989304
LightGBM,danskvand,SIRMA,6,False,22,0.0,164701140514.13928,162068191296.9468,2632949217.1924744,27450190085.689873,27011365216.157806,438824869.53206635
LightGBM,danskvand,THY,6,True,22,781.8333333333331,36.36952448550887,36.42243041286638,-0.052905927357514315,38.03006803658761,43.415458786972266,-5.3853907503846585
LightGBM,danskvand,ULUDAG,6,False,22,5.833333333333333,103.90404187385158,74.22306517914511,29.680976694706473,194765334235.78326,66723224601.25991,128042109634.52335
LightGBM,danskvand,WATER BOX,6,True,22,206.3333333333333,90.09020221870824,37.84401547125041,52.246186747457834,105.5859342571609,58.31017034542542,47.27576391173548
LightGBM,energidrikke,4MOVE,7,True,23,8894.719714285713,36.64542973624781,40.594806725597095,-3.9493769893492825,34.54104597072614,39.35094808804219,-4.809902117316049
LightGBM,energidrikke,AQUA D'OR,7,True,23,1442.1598714285715,58.551196498844426,58.592884376664756,-0.04168787782032979,64.8821507209604,68.70095954263977,-3.8188088216793687
LightGBM,energidrikke,BANG,7,False,23,0.0,598637383896.1895,1190371959145.4126,-591734575249.2231,85519626270.8842,170053137020.7733,-84533510749.88908
LightGBM,energidrikke,BOBLI VITAMINS,7,False,23,0.0,598637383896.1895,1190371959145.4126,-591734575249.2231,85519626270.8842,170053137020.7733,-84533510749.88908
LightGBM,energidrikke,BODYLAB,7,False,23,0.0,570425304187.0491,594189444507.1604,-23764140320.11133,81489329169.57845,84884206358.16577,-3394877188.587326
LightGBM,energidrikke,BUTTERFLY,7,False,23,12965.285714285716,115.89629831445319,129.8892117236895,-13.992913409236309,6328390535956.562,1756069120055.1582,4572321415901.403
LightGBM,energidrikke,CLUTCH COGNITION,7,True,23,409.14285714285705,95.87804558109492,65.30115087396338,30.576894707131544,193.89469038146495,574.5727765276499,-380.67808614618497
LightGBM,energidrikke,CLUTCH INNOSODA,7,True,23,83.85714285714286,89.03122163282504,150.2783777780566,-61.24715614523157,158.94484881104566,136.3798938884228,22.56495492262286
LightGBM,energidrikke,COLLAB,7,True,23,12742.142857142855,31.0459513294323,34.25109594485074,-3.2051446154184404,31.426583304119482,37.71262729133702,-6.286043987217539
LightGBM,energidrikke,CULT,7,True,23,81448.13612857142,67.37850257667716,50.792495923687355,16.58600665298981,68.32167547585638,50.844303911274636,17.477371564581745
LightGBM,energidrikke,EASIS,7,False,23,2.5714285714285716,107.03909489978818,156.46985146983775,-49.43075657004957,51864619214.61447,155657652519.9115,-103793033305.29703
LightGBM,energidrikke,ENERVIT,7,False,23,42.57142857142857,59.88487690542533,135.26921857037428,-75.38434166494895,103476706830.97076,389215806639.79913,-285739099808.82837
LightGBM,energidrikke,FAXE KONDI BOOSTER,7,True,23,2426199.275757143,9.060807757970665,11.187166495983467,-2.1263587380128026,8.34284469727651,11.642977021190429,-3.3001323239139193
LightGBM,energidrikke,FAXE KONDI PRO,7,True,23,56250.20312857145,28.9499021393183,23.859561539553397,5.090340599764904,30.983232509569923,25.10319170905248,5.880040800517442
LightGBM,energidrikke,FIRE ENERGY,7,True,23,7072.833828571433,77.30939070848522,63.85713073322845,13.452259975256773,3263.217059979306,1436.7779276578212,1826.439132321485
LightGBM,energidrikke,GATORADE,7,True,23,7554.160628571425,46.36374059601438,60.43281049591208,-14.069069899897698,55.84394230532412,78.18344118640053,-22.33949888107641
LightGBM,energidrikke,GLACEAU,7,False,23,0.0,598637383896.1895,1190371959145.4126,-591734575249.2231,85519626270.8842,170053137020.7733,-84533510749.88908
LightGBM,energidrikke,HEAVE,7,True,23,698.8302285714286,33.13605186281093,46.758905054181554,-13.622853191370623,72.88475284692477,54.64537817213364,18.23937467479113
LightGBM,energidrikke,HERO,7,False,23,0.14285714285714285,972.753934279654,295.38079919081497,677.373135088839,136853288637.0415,39911253947.10004,96942034689.94147
LightGBM,energidrikke,INZYM,7,False,23,0.0,976365141642.1495,784356488694.6628,192008652947.4867,139480734520.3071,112050926956.38039,27429807563.926712
LightGBM,energidrikke,KICK IN,7,True,23,2136.0933142857143,21.002680067945477,34.55050666898583,-13.547826601040356,21.03879226864887,34.296789279485864,-13.257997010836995
LightGBM,energidrikke,LINUSPRO,7,False,23,40.42857142857143,83.60355841153432,212.1539524589789,-128.55039404744457,50789653041.72154,2565866108.1703453,48223786933.55119
LightGBM,energidrikke,LOHILO,7,False,23,144.28571428571425,92.10427319158467,100.61922548108681,-8.514952289502148,46643604837.29083,31358643651.995438,15284961185.295395
LightGBM,energidrikke,MANA ENERGY,7,True,23,7.7142857142857135,88.05908923849202,79.84951813055636,8.209571107935659,287.98139517991774,227.04806424600727,60.93333093391047
LightGBM,energidrikke,MATCHA ENERGY,7,False,23,0.0,186904009546740.5,793356593787119.4,-606452584240378.9,26700572792391.496,113336656255302.81,-86636083462911.31
LightGBM,energidrikke,MONSTER ENERGY,7,True,23,2842379.956342858,8.405791688932114,7.6182553488023705,0.7875363401297433,8.628660924499258,6.768865024126125,1.8597959003731326
LightGBM,energidrikke,MORTAL KOMBAT,7,False,23,0.0,325855012371.93335,135517399551.23267,190337612820.70068,46550716053.13335,19359628507.31895,27191087545.814396
LightGBM,energidrikke,MUST ESSENTIALS,7,False,23,1.8571428571428577,235.46201229735755,469.91204646775356,-234.450034170396,48384854548.88157,56055351744.173706,-7670497195.292137
LightGBM,energidrikke,NAILED,7,True,23,104185.65568571426,30.07934159841695,31.260935038469164,-1.1815934400522146,33.69170523632194,34.82221117297634,-1.1305059366544015
LightGBM,energidrikke,NOCCO,7,True,23,94399.3662857143,37.08832138579543,25.545639335230252,11.54268205056518,35.318379586062946,23.466900672117806,11.85147891394514
LightGBM,energidrikke,NUTRAMINO,7,True,23,391.71428571428584,93.32920205561726,63.311848648574575,30.017353407042684,153.85238765360495,87.75340866250653,66.09897899109842
LightGBM,energidrikke,OTHER BRAND,7,False,23,0.0,1926144158415.2695,4285802098715.4067,-2359657940300.137,275163451202.1813,612257442673.6295,-337093991471.44824
LightGBM,energidrikke,POWERADE,7,True,23,165956.52727142855,31.82351031390574,20.74873669710577,11.07477361679997,32.62869877856493,18.25569944096674,14.372999337598191
LightGBM,energidrikke,POWERKING,7,True,23,73477.21618571428,20.08058182792329,33.92749749422079,-13.846915666297498,20.53072774932587,32.68234735282526,-12.151619603499391
LightGBM,energidrikke,PRIME,7,True,23,17.571428571428573,109.82694433156261,200.9689558172536,-91.14201148569099,192.34365435006833,178.11871253748407,14.224941812584262
LightGBM,energidrikke,PRO:VOLU,7,True,23,35.14285714285713,54.126058934981444,66.86600670951857,-12.739947774537129,134.85892271162066,118.58439546854595,16.274527243074715
LightGBM,energidrikke,RED BULL,7,True,23,2649629.500485714,10.174439440729492,11.655717894290717,-1.4812784535612256,10.188720571677926,11.816643916740217,-1.6279233450622907
LightGBM,energidrikke,ROCKSTAR,7,True,23,6.428571428571428,116.77519978017979,150.21644615435426,-33.44124637417447,140.37325652424215,146.71078843338245,-6.337531909140296
LightGBM,energidrikke,RUBICON,7,False,23,0.14285714285714285,705.4318480309407,803.532980077907,-98.10113204696631,86490264018.70581,100504711453.98671,-14014447435.2809
LightGBM,energidrikke,SMAG,7,True,23,8552.860042857143,34.2825138030256,45.990223093169526,-11.707709290143924,35.604612511325826,49.953110178051496,-14.34849766672567
LightGBM,energidrikke,STATE,7,True,23,279049.98957142857,19.223713680072883,28.86587695068341,-9.642163270610528,20.109145770133654,27.919747101745752,-7.810601331612098
LightGBM,energidrikke,STATE VITAMIN,7,True,23,30560.345499999996,22.19077167926081,23.435618752782066,-1.2448470735212567,22.677968475813604,22.19051218333967,0.48745629247393296
LightGBM,energidrikke,VITAMIN WELL,7,True,23,267018.6560999999,27.324475390394998,58.5955320240353,-31.271056633640303,30.1871405987106,57.01663180455164,-26.829491205841045
LightGBM,energidrikke,X-RAY,7,False,23,0.0,144545853568.9193,269831696861.94354,-125285843293.02423,20649407652.702763,38547385265.99192,-17897977613.289158
LightGBM,RTD,AERIS,6,True,22,12.33333333333333,35.00865550575405,55.410369053052236,-20.401713547298186,50.52261350844793,83.23856052577815,-32.71594701733022
LightGBM,RTD,ANDERSEN WINERY,6,True,22,12.5,41.638905113759336,44.980241417307134,-3.3413363035477985,41.958537764257315,42.364511369195306,-0.40597360493799073
